SMILES,6Y9S_SP,4WHZ_SP,Weight,LogP,SA,QED,TPSA,HBA,HBD,RotBond,Filtered,3D_best_gsk3b,3D_sim_gsk3b,3D_best_jnk3,3D_sim_jnk3,3D_sim_2D_gsk3b,3D_sim_2D_jnk3
COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C(C)C)c3n2)cc1,-7.725378979,-8.987271061,392.438,5.0421,2.396089759,0.478574741,76.89,7,2,6,TRUE,CHEMBL4633607,0.57320374,CHEMBL1946336,1,0.120879121,1
Cc1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)ccn1,-7.406304213,-8.393675139,446.898,5.12542,2.276524451,0.395444635,100.94,5,3,5,TRUE,CHEMBL1957959,0.586471103,CHEMBL3355165,1,0.183673469,1
COC(=O)c1c(C)csc1NC(=O)Cc1ccc(OCCCN2CCCCC2)cc1,-5.865099081,-6.269878527,430.57,4.27912,2.249935035,0.475079622,67.87,6,1,9,TRUE,CHEMBL4634672,0.501241722,CHEMBL1682000,1,0.104166667,1
NC(=O)c1ccccc1Nc1cc(Oc2ccc(Cl)c(Cl)c2)ncc1C(F)(F)F,-7.530607751,-7.624423854,442.224,6.042,2.405827422,0.505139872,77.24,4,2,5,TRUE,CHEMBL3828131,0.575689223,CHEMBL1921815,1,0.144578313,1
Fc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1ccn(Cc2ccccc2)n1,-9.201886932,-8.332427803,429.499,4.7127,2.380289192,0.481011494,55.21,6,1,6,FALSE,CHEMBL255735,0.630238095,CHEMBL1771711,1,0.195402299,1
O=C(Nc1cnn(-c2cccc(C(=O)NCCCN3CCCC3)c2)c1)Nc1ccccc1Cl,-7.677499658,-7.766146872,466.973,4.3854,2.249607872,0.429346567,91.29,5,3,8,TRUE,50234923,0.566131026,CHEMBL3355180,1,0.217391304,1
O=c1n(-c2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,-7.112622373,-8.433848371,464.529,4.2243,2.718892317,0.41905774,86.86,8,1,5,TRUE,CHEMBL1650951,0.522634492,CHEMBL1644641,1,0.158415842,1
COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,-7.809912638,-7.86976437,518.597,4.2221,2.797114172,0.27333195,124.43,8,4,8,TRUE,CHEMBL404242,0.526232272,CHEMBL507625,1,0.207920792,1
COc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)c(Cl)c1,-7.239079057,-8.010847491,437.805,5.3972,2.409064023,0.539086305,86.47,5,2,6,TRUE,CHEMBL513878,0.559515571,CHEMBL1923198,1,0.18556701,1
O=C(NC1COC1)c1cc(-n2ncc3nc(Nc4ccccc4Cl)ccc32)cs1,-7.172523045,-9.366447435,425.901,4.0076,2.787961075,0.504646757,81.07,7,2,5,TRUE,CHEMBL524059,0.590520493,CHEMBL4853789,1,0.175824176,1
CS(=O)(=O)NC1CCC(Nc2nccc(-n3ccc4c(OCC5CCS(=O)(=O)C5)cccc43)n2)CC1,-9.209616378,-8.396325053,533.676,2.5063,3.442336506,0.451441107,132.28,9,2,8,TRUE,13924,0.494153675,51195194,1,0.165048544,1
COc1nccc(C(C#N)c2nc3ccccc3s2)n1,-7.078684081,-7.749540978,282.328,2.75038,3.103136638,0.738267686,71.69,6,0,3,TRUE,CHEMBL1276127,0.650574713,CHEMBL3947134,1,0.084507042,1
Nc1ccccc1Nc1cc(-c2ccnc(Nc3ccccc3N)c2)ccn1,-9.899743669,-10.93913864,368.444,4.7952,2.301484093,0.377634842,101.88,6,4,5,TRUE,CHEMBL1092134,0.656103896,CHEMBL203792,1,0.134328358,1
Cc1nc(C)n(-c2ccc(Nc3cc(-c4nn(C)cc4-c4cccnc4)ccn3)cc2)n1,-7.234927902,-10.65553083,422.496,4.48524,2.642572661,0.449239144,86.34,8,1,5,TRUE,CHEMBL3735835,0.551668977,CHEMBL1771719,1,0.106796117,1
CN1CCN(CCNC(=O)c2cncc(-n3ncc4cc(Nc5c(Cl)cccc5Cl)ccc43)c2)CC1,-7.935273587,-9.397463297,524.456,4.4481,2.63032708,0.372246368,78.32,7,2,7,TRUE,CHEMBL3099833,0.568890104,CHEMBL2376929,1,0.165137615,1
CC(C)Nc1ncc2nc(Nc3ccccc3F)n(C3CCCC3)c2n1,-8.288253401,-8.408186084,354.433,4.6444,2.535307028,0.698267412,67.66,6,2,5,TRUE,CHEMBL318208,0.58361439,CHEMBL1946331,1,0.098765432,1
CCOc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)cc1,-7.484868675,-7.969368418,417.387,5.1339,2.322739967,0.556348244,86.47,5,2,7,TRUE,CHEMBL256306,0.639794383,CHEMBL1923192,1,0.295774648,1
COC(=O)c1c(C)csc1NC(=O)Cc1cccc2ncccc12,-6.372730512,-7.578585268,340.404,3.57252,2.213838686,0.737313149,68.29,5,1,4,TRUE,111128,0.532448178,CHEMBL1682004,1,0.154761905,1
CC#Cc1ccc(C(=O)Nc2cccc(C)c2N2CCC3(CC2)OCCO3)o1,-7.945387324,-7.438884886,380.444,3.55502,3.389484975,0.825264473,63.94,5,1,3,TRUE,CHEMBL2391121,0.630197196,CHEMBL1783594,1,0.134831461,1
CS(=O)(=O)NC1CCC(Nc2nccc(-n3nnc4ccccc43)n2)CC1,-8.612574126,-9.245584483,387.469,1.4828,2.565830104,0.681300579,114.69,8,2,5,TRUE,CHEMBL410926,0.581032113,CHEMBL2425655,1,0.144578313,1
CC(C)n1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,-7.59451558,-8.135254329,463.929,5.1994,2.4255417,0.365090178,105.87,6,3,6,TRUE,CHEMBL7463,0.613709161,CHEMBL3355174,1,0.133333333,1
Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4)cn3)c2)cn1,-7.568674746,-8.325356837,412.453,4.47202,2.147668319,0.450048989,100.94,5,3,5,TRUE,CHEMBL4458206,0.640759524,CHEMBL3355145,1,0.172413793,1
Cc1nn(C)cc1NC(=O)c1cccc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)c1,-7.721685518,-8.626432007,449.902,4.46392,2.380376113,0.41775995,105.87,6,3,5,TRUE,CHEMBL558512,0.613764655,CHEMBL3355172,1,0.13,1
CNC(=O)c1cc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)cs1,-6.977406091,-8.438693591,375.841,3.5908,2.473260554,0.650695891,88.05,5,3,4,TRUE,CHEMBL1092134,0.63754175,CHEMBL4757583,1,0.256756757,1
CN(C)CC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,-8.413580056,-7.623207342,412.925,3.2428,2.543144254,0.672276637,77.15,5,2,5,TRUE,CHEMBL599428,0.612846264,CHEMBL245732,1,0.380952381,1
O=C(Nc1cc(-c2n[nH]c(=O)n2-c2ccc3ccccc3c2)ccn1)C1CC1,-10.41731232,-11.24409737,371.4,3.1243,2.365486177,0.576392779,92.67,5,2,4,TRUE,CHEMBL4647220,0.676503689,CHEMBL1644630,1,0.163043478,1
CS(=O)(=O)Nc1ccc(-c2cnc3cccc(Nc4ccc(Cl)cn4)c3c2)cc1,-8.07537053,-7.352811189,424.913,5.0653,2.237292725,0.467153664,83.98,5,2,5,TRUE,CHEMBL2064522,0.617528911,CHEMBL248983,1,0.090909091,1
O=C(NCCN1CCOCC1)c1ccnc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1,-7.370771405,-8.990987873,476.968,3.8795,2.4748614,0.420891735,84.31,7,2,7,TRUE,50721056,0.555302166,CHEMBL2376930,1,0.171171171,1
Cc1cccc(NC(=O)c2cccc(-n3ncc4cc(Nc5ccccc5F)ccc43)c2)c1,-8.145518504,-9.940939218,436.49,6.46892,2.156251622,0.331987472,58.95,4,2,5,TRUE,CHEMBL2391123,0.591231323,CHEMBL2376920,1,0.088888889,1
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,-6.600690237,-6.677666532,383.857,2.0494,2.307698295,0.78912665,111.38,6,2,6,TRUE,CHEMBL4093930,0.537070744,CHEMBL377383,1,0.129032258,1
COC(=O)c1c(C)csc1NC(=O)CN1C(=O)CCc2ccccc21,-6.6872706,-8.15171859,358.419,2.76102,2.293378928,0.852952868,75.71,5,1,4,TRUE,CHEMBL1682850,0.520589669,CHEMBL1682005,1,0.126436782,1
COc1cc2c(cc1Cl)C(c1cccc(Cl)c1)=NCC2,-7.145050663,-7.890065212,306.192,4.3955,2.268834014,0.805831396,21.59,2,0,2,TRUE,51159492,0.581637558,CHEMBL1088633,1,0.084507042,1
N#Cc1onc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1-c1ccc(F)cc1,-9.29103523,-12.00003721,441.466,4.99458,2.644062298,0.46656264,87.21,7,1,5,FALSE,CHEMBL1834115,0.584817642,CHEMBL3099969,1,0.11,1
Cn1cc(-c2c[nH]c3ncc(C4CCC(N5CCCOCC5)CC4)cc23)cn1,-9.706816254,-7.22597592,379.508,3.7119,2.797396238,0.753605926,58.97,5,1,3,TRUE,51109190,0.616817456,CHEMBL3393597,1,0.098901099,1
Cn1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)n1,-9.171389883,-7.480878639,369.856,3.7157,2.399354388,0.759250268,55.21,6,1,4,FALSE,CHEMBL569998,0.622641509,CHEMBL1771662,1,0.175675676,1
O=C(NCCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1)c1ccccc1,-7.089194203,-11.37608064,400.457,4.5713,2.154027879,0.462407189,59.81,4,1,7,TRUE,14689,0.625247007,CHEMBL199247,1,0.146067416,1
Cc1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cc(C)n1,-7.889865592,-7.272981006,460.925,5.43384,2.335818623,0.369109057,100.94,5,3,5,TRUE,13923,0.556047349,CHEMBL3355166,1,0.150537634,1
O=c1[nH]nc(-c2ccnc(NC3CCCC3)c2)n1-c1ccc2ccccc2c1,-10.14640352,-12.06338867,371.444,4.1303,2.416380112,0.565510953,75.6,5,2,4,TRUE,CHEMBL4169204,0.644488007,CHEMBL1644621,1,0.153061224,1
O=c1[nH]nc(-c2ccnc(NC3CC3)c2)n1-c1ccc2ccccc2c1,-10.25601798,-11.46077525,343.39,3.3501,2.392409449,0.595743474,75.6,5,2,4,TRUE,CHEMBL346829,0.696808511,CHEMBL1644623,1,0.155844156,1
COc1ccc(Nc2ncc3nc(Nc4c(F)cccc4F)n(C4CCCC4)c3n2)cc1,-7.301303563,-10.2203237,436.466,5.7154,2.52651807,0.402865235,76.89,7,2,6,TRUE,CHEMBL4633727,0.579910293,CHEMBL1946328,1,0.172413793,1
COc1cc(Nc2cc(Nc3ccccc3C(N)=O)ccn2)ccc1N1CCOCC1,-7.779194528,-8.108772411,419.485,3.5129,2.312863704,0.538555866,101.74,7,3,7,FALSE,CHEMBL359794,0.629040468,CHEMBL3220483,1,0.146067416,1
O=C(Nc1cnn(-c2csc(C(=O)NC3CCNC3)c2)c1)Nc1ccccc1Cl,-8.4745525,-8.414100501,430.921,3.3229,3.088085025,0.498495363,100.08,6,4,5,TRUE,1216148,0.63155447,CHEMBL4758690,1,0.134615385,1
CN1CCN(c2ncn(-c3ccc(Nc4nccc(-c5cc(F)cc(N6CCOCC6)c5)n4)cc3)n2)CC1,-9.257283041,-7.441031651,515.597,3.1954,2.791946406,0.415987329,87.47,10,1,6,TRUE,13912,0.549604002,CHEMBL568116,1,0.269662921,1
Cn1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,-7.371821353,-8.320348284,435.875,4.1555,2.304373885,0.437356167,105.87,6,3,5,TRUE,50414711,0.628891258,CHEMBL3355169,1,0.107843137,1
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC=CC(=O)O)n2C2CCCCC2)ccn1,-6.91052932,-6.367356631,480.565,5.9052,2.868431529,0.322534706,97.11,6,2,7,TRUE,CHEMBL593375,0.459527314,CHEMBL3394105,1,0.128205128,1
Fc1ccc(-c2c(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)c3)noc2NCc2ccccc2)cc1,-6.827565532,-7.418811462,521.596,6.735,2.58016359,0.234338231,75.45,7,2,8,FALSE,CHEMBL4446355,0.466709582,CHEMBL3099973,1,0.255555556,1
COc1cc(-n2ccc(-c3ccc(OC(F)(F)F)cc3)cc2=O)ccc1OCCO,-6.649933844,-9.298044105,421.371,3.7828,2.331069088,0.628887615,69.92,6,1,7,TRUE,CHEMBL1834114,0.458838278,222130,1,0.117021277,1
CCN(CC)CCNC(=O)c1cccc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)c1,-7.814050316,-8.780943039,454.962,4.2413,2.288556332,0.450630433,91.29,5,3,9,TRUE,CHEMBL4519014,0.573530936,CHEMBL3355179,1,0.164948454,1
Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4cccc(F)c4)cn3)c2)cn1,-7.913043744,-8.237264164,430.443,4.61112,2.247531809,0.430331697,100.94,5,3,5,TRUE,CHEMBL4458206,0.618932874,CHEMBL3355150,1,0.177777778,1
COc1ccc(Oc2cc(Nc3ccccc3-c3nc[nH]n3)c(Cl)cn2)cc1,-7.645882099,-6.696132177,393.834,5.0646,2.728014862,0.475674562,84.95,6,2,6,TRUE,310197,0.5547746,CHEMBL1923216,1,0.154761905,1
COc1ccc(Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCCC4)c3n2)cc1,-6.987050108,-7.668989677,436.466,5.7154,2.480447598,0.402865235,76.89,7,2,6,TRUE,14690,0.613031161,CHEMBL1946327,1,0.172043011,1
Cn1nnc(-c2ccc(Nc3nccc(-c4cc(C#N)cc(N5CCOCC5)c4)n3)cc2)n1,-8.736171129,-8.530193095,439.483,2.78598,2.687816145,0.500634658,117.67,10,1,5,TRUE,13913,0.569006713,CHEMBL571434,1,0.269662921,1
CS(=O)(=O)Nc1ccc(-c2cnc3cccc(Nc4ccc(F)cn4)c3c2)cc1,-8.219674775,-7.549483246,408.458,4.551,2.263820621,0.50608815,83.98,5,2,5,TRUE,CHEMBL2064522,0.632048581,CHEMBL248984,1,0.090909091,1
CCCOc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)cc1,-7.788865064,-7.934521106,431.414,5.524,2.363428903,0.490197024,86.47,5,2,8,TRUE,CHEMBL3099833,0.551789077,CHEMBL1923193,1,0.12745098,1
COc1ccc(Oc2cc(Nc3ccccc3-c3nnc[nH]3)c(Cl)cn2)cc1,-7.696175803,-6.777050614,393.834,5.0646,2.673656888,0.475674562,84.95,6,2,6,TRUE,CHEMBL1164526,0.534814358,50704570,1,0.127659574,1
Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)c(C)n1,-8.297059507,-8.132436827,460.925,5.43384,2.325389818,0.369109057,100.94,5,3,5,TRUE,50943622,0.609878924,CHEMBL3355162,1,0.208791209,1
Cc1ncccc1NC(=O)c1cccc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)c1,-7.604069968,-7.544271838,446.898,5.12542,2.27237813,0.395444635,100.94,5,3,5,TRUE,CHEMBL552265,0.607899023,CHEMBL3355161,1,0.1875,1
CN1CCC(CNC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)CC1,-8.754199119,-8.44322494,473.002,4.3028,2.629101709,0.498392138,91.29,6,3,6,TRUE,1216168,0.587722894,CHEMBL4754031,1,0.217821782,1
Cc1csc(NC(=O)Cc2cccc3ncccc23)c1-c1ncn[nH]1,-6.574336297,-8.414024245,349.419,3.57102,2.648961247,0.589834843,83.56,5,2,4,TRUE,CHEMBL1940986,0.560305918,CHEMBL1682011,1,0.073394495,1
Cc1csc(NC(=O)Cc2cccc3ncccc23)c1-c1nnc[nH]1,-6.51835646,-8.762334848,349.419,3.57102,2.87452837,0.589834843,83.56,5,2,4,TRUE,CHEMBL2064536,0.567697161,50626379,1,0.103448276,1
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,-7.486128239,-7.606208924,535.57,5.62042,2.540477265,0.319900192,79.38,6,2,7,TRUE,CHEMBL4870746,0.513988022,CHEMBL215943,1,0.247706422,1
COc1cc(-n2ccc(SCc3ccc(Cl)cc3)cc2=O)ccc1OCC(C)(C)O,-6.729568474,-8.83639093,445.968,4.9415,2.490174582,0.497353823,60.69,6,1,8,TRUE,13971,0.475587874,222132,1,0.121212121,1
Fc1cc(-c2cc[nH]c(=Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)n2)cc(N2CCOCC2)c1,-9.459836201,-8.015489249,502.554,2.7021,3.224773308,0.44829786,96.69,9,1,5,TRUE,51304696,0.534032898,CHEMBL585951,1,0.197916667,1
Fc1cc(-c2ccnc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)n2)cc(N2CCOCC2)c1,-9.420482214,-7.655651954,502.554,3.2802,2.780963798,0.426340949,93.46,10,1,6,TRUE,13912,0.532462057,50906371,1,0.280487805,1
CCC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3nccc(-c4cccnc4)n3)cc2)c1,-7.474124299,-7.858813875,438.491,4.883,2.140778545,0.379320575,108.9,6,3,7,TRUE,CHEMBL4293305,0.545831033,188572,1,0.175925926,1
Cn1cc(-c2ncco2)c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)n1,-8.743520361,-7.237543131,402.458,3.7173,2.692819063,0.544817075,81.24,8,1,5,FALSE,CHEMBL1940977,0.578822466,CHEMBL1771720,1,0.097087379,1
O=C(NCc1ccc(S(=O)(=O)N2CCC(n3nnc4ccccc43)CC2)s1)c1ccc(Cl)cc1,-6.22639423,-7.731761747,516.048,4.102,2.454842631,0.416682515,97.19,7,1,6,TRUE,CHEMBL4636722,0.503931968,CHEMBL383955,1,0.11827957,1
CC(C)(C)NS(=O)(=O)c1ccc(-c2cnc3cccc(Nc4ccccn4)c3c2)cc1,-6.462559546,-7.460966174,432.549,5.1172,2.307690067,0.457398574,83.98,5,2,5,TRUE,14686,0.557180462,CHEMBL250409,1,0.156862745,1
COc1cc(-n2ccc(-c3ccc(C(F)(F)F)cc3)cc2=O)ccc1OCC(C)(C)O,-7.074005918,-8.628151384,433.426,4.6816,2.438177369,0.613277756,60.69,5,1,6,TRUE,14645,0.504841693,222131,1,0.16091954,1
Cc1ccc(-c2ncn(-c3ccc(Nc4nccc(-c5cccc(N6CCOCC6)c5)n4)cc3)n2)cn1,-9.344774407,-8.333691037,490.571,4.67492,2.636467854,0.366898024,93.88,9,1,6,TRUE,51304696,0.541828886,CHEMBL2144409,1,0.22,1
Cn1ccc(-c2cc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2F)n1,-9.200101424,-9.057634116,420.452,2.7821,2.796389756,0.531325198,85.92,9,1,5,TRUE,51304711,0.600177699,CHEMBL1771709,1,0.117021277,1
C#CCN1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1,-6.269728039,-6.619535442,422.71,3.703,2.461066187,0.76338043,48.72,4,1,4,FALSE,CHEMBL490842,0.614210147,CHEMBL1233749,1,0.133333333,1
Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccn(C)n4)c(Cl)cn3)cc2)n1,-8.677923953,-7.534809582,379.855,4.07664,2.611839448,0.578047261,73.45,7,1,4,TRUE,CHEMBL569998,0.618471761,CHEMBL1771663,1,0.208333333,1
COc1ccc(Oc2cc(Nc3c(Cl)cccc3C(N)=O)c(C(F)(F)F)cn2)cc1,-7.725924281,-6.391779372,437.805,5.3972,2.440901836,0.539086305,86.47,5,2,6,TRUE,51159565,0.534568459,CHEMBL1923213,1,0.070707071,1
O=c1n(C2CCNCC2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,-8.49413646,-6.517158673,470.577,3.7646,2.866795868,0.461959864,86,8,2,5,TRUE,CHEMBL4077376,0.544790144,CHEMBL1644643,1,0.161616162,1
NC(=O)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)c1,-7.681263374,-7.838453641,389.459,3.5043,2.189963745,0.597528435,92.51,6,3,6,FALSE,CHEMBL2377825,0.652738635,CHEMBL3220479,1,0.225,1
Cn1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncc2F)n1,-8.769431481,-6.895874074,353.401,3.2014,2.410943255,0.780587773,55.21,6,1,4,FALSE,CHEMBL569998,0.632185504,CHEMBL1771666,1,0.16,1
c1cc(-c2cc[nH]n2)cc(Nc2ccc(N3CCOCC3)cc2)n1,-7.540894319,-7.473389431,321.384,3.0519,2.535113573,0.772976374,66.07,5,2,4,FALSE,CHEMBL402932,0.670928865,CHEMBL1771660,1,0.162162162,1
O=C(Cc1cccc2cnccc12)Nc1ccsc1-c1cscn1,-7.778155458,-8.901407632,351.456,4.601,2.60711081,0.584428563,54.88,5,1,4,TRUE,CHEMBL3652544,0.559617781,CHEMBL1288100,1,0.103448276,1
Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccc(F)cc4)cn3)c2)cn1,-7.506138664,-8.572501889,430.443,4.61112,2.207701542,0.430331697,100.94,5,3,5,TRUE,CHEMBL4458206,0.62788817,CHEMBL3355151,1,0.170454545,1
Cn1nccc1NC(=O)c1cccc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)c1,-7.507674856,-7.806942313,435.875,4.1555,2.368039745,0.437356167,105.87,6,3,5,TRUE,CHEMBL2390958,0.595995834,CHEMBL3355171,1,0.068181818,1
COC(=O)c1c(C)csc1NC(=O)Cc1cccc2nccnc12,-6.647815052,-7.691323842,341.392,2.96752,2.408853618,0.737950232,81.18,6,1,4,TRUE,CHEMBL1940990,0.558197127,CHEMBL1682003,1,0.118811881,1
CC(C)C(=O)N1CCC(Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,-8.447348512,-8.571246889,357.458,2.4313,2.578827566,0.908935624,80.12,6,1,4,TRUE,CHEMBL3673435,0.561480399,CHEMBL3577872,1,0.188235294,1
Cc1nc2c(cnn2-c2csc(C(=O)NC3COC3)c2)cc1Nc1cccc(F)c1Cl,-6.756115025,-8.816911639,457.918,4.45512,3.022625207,0.462317915,81.07,7,2,5,TRUE,14648,0.556289167,CHEMBL4876785,1,0.202020202,1
CN1CCC(CNC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)CC1,-7.935248501,-8.500009828,466.973,4.2413,2.337339669,0.506355347,91.29,5,3,6,TRUE,CHEMBL2046466,0.561506276,CHEMBL3355182,1,0.158415842,1
Cc1ccc(-c2cccc3cnc(Nc4ccc(F)cc4)nc23)cn1,-9.052311202,-8.468318708,330.366,4.88292,2.154881162,0.581319598,50.7,4,1,3,TRUE,CHEMBL1276317,0.640160977,CHEMBL1761573,1,0.105263158,1
CNC(=O)c1ccccc1Nc1cc(Oc2ccc(OC)cc2)ncc1Cl,-8.240392667,-7.822622116,383.835,4.6391,2.139002286,0.648391205,72.48,5,2,6,TRUE,CHEMBL1092134,0.60272246,CHEMBL1923215,1,0.202702703,1
Fc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1ccn(CCc2ccccc2)n1,-9.089253645,-8.020843727,443.526,4.9071,2.442273541,0.440026563,55.21,6,1,7,FALSE,13924,0.630054054,CHEMBL1771712,1,0.233333333,1
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4)cnc32)c1,-7.426047376,-8.908053031,442.523,3.2261,2.36986946,0.457260213,84.31,7,2,7,TRUE,CHEMBL3943813,0.593085396,CHEMBL2376905,1,0.215909091,1
Cc1cc(Nc2cc(Nc3ccccc3C(N)=O)ccn2)ccc1N1CCOCC1,-7.964591181,-7.550029926,403.486,3.81272,2.296075094,0.579575762,92.51,6,3,6,FALSE,CHEMBL497564,0.581073008,CHEMBL3220492,1,0.11827957,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)c(C)c2)ncc1C(F)(F)F,-7.899579805,-7.188817632,485.51,5.09222,2.575954622,0.451458056,78.52,6,3,6,FALSE,CHEMBL4076186,0.547894302,CHEMBL3220477,1,0.12962963,1
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)c1cccnc1,-9.498717129,-10.4961887,367.412,4.5345,2.126711901,0.541478819,79.8,5,2,5,TRUE,CHEMBL2048664,0.640951056,CHEMBL380625,1,0.197368421,1
CCC(=O)Nc1cccc(C(=O)Nc2cccc(Nc3cc(-c4c(-c5ccc(F)cc5)nc(SC)n4C)ccn3)c2)c1,-7.624102374,-8.851541447,580.689,7.3545,2.651894274,0.157624984,100.94,7,3,9,TRUE,CHEMBL1272270,0.515664845,CHEMBL4077684,1,0.602739726,1
CNCC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1,-9.071160827,-8.09889734,398.898,2.9006,2.551575066,0.614875982,85.94,5,3,5,TRUE,CHEMBL255948,0.561781976,CHEMBL393861,1,0.311688312,1
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC3CCC(C(=O)O)CC3O)n2C)ccn1,-7.693760794,-8.327539669,484.553,3.9529,3.765914522,0.484876,117.34,7,3,6,TRUE,CHEMBL4476724,0.63715131,CHEMBL3394111,1,0.340909091,1
O=C(Cc1ccc(C(F)(F)F)c2ncccc12)Nc1scc(Cl)c1-c1ncn[nH]1,-7.023688462,-7.730888528,437.834,4.9348,2.934951225,0.473645597,83.56,5,2,4,TRUE,CHEMBL4074586,0.562320835,CHEMBL1822137,1,0.102803738,1
O=C(Cc1ccc(C(F)(F)F)c2ncccc12)Nc1scc(Cl)c1-c1nnc[nH]1,-6.985353198,-7.746839658,437.834,4.9348,3.135760982,0.473645597,83.56,5,2,4,TRUE,CHEMBL4074586,0.560718782,50659440,1,0.102803738,1
O=C(Nc1cnn(-c2csc(C(=O)NCC3CCNCC3)c2)c1)Nc1ccccc1Cl,-8.111107272,-8.011135159,458.975,3.9606,2.675983704,0.448847866,100.08,6,4,6,TRUE,CHEMBL4550702,0.626022819,CHEMBL4788258,1,0.258064516,1
Cc1ncn(-c2ccc(Nc3cc(-c4nocc4-c4c(C)n[nH]c4C)ccn3)cc2)n1,-6.957821077,-9.012102108,412.457,4.37626,3.028986781,0.44071109,110.34,8,2,5,TRUE,CHEMBL109981,0.570438328,CHEMBL3100086,1,0.116504854,1
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2C(F)(F)F)cn1,-9.973412292,-8.757669116,521.507,4.21,3.076194009,0.367416664,98.81,10,1,5,TRUE,CHEMBL304172,0.621641325,CHEMBL1761580,1,0.155339806,1
N#Cc1ccc2c(c1)NC(=CC(=O)c1cccc3ccccc13)C(=O)N2,-8.07170541,-9.191289359,339.354,3.84228,2.491097182,0.548823753,81.99,4,2,2,TRUE,CHEMBL3545157,0.620498615,CHEMBL4795574,1,0.2,1
Oc1c2ccccc2c2c3c(cccc13)NN2,-8.928710751,-8.135195065,222.247,3.451,2.620405966,0.40295025,44.29,3,3,0,TRUE,CHEMBL126077,0.610892019,50383516,1,0.217391304,1
